,user
8140,163162333
8141,115558697
8142,139481298
8143,229516311
8144,106956838
8145,281398000
8146,75508144
8147,279965238
8148,195974700
8149,171681316
8150,178863914
8151,128279487
8152,168598497
8153,96233348
8154,12760368
8155,153541594
8156,140236312
8157,296283194
8158,187795034
8159,230739567
8160,253421464
8161,245353969
8162,277834336
8163,13190476
8164,123422108
8165,134003545
8166,236394893
8167,87185898
8168,199757879
8169,161420779
8170,243627451
8171,199694980
8172,95930936
8173,301189920
8174,142801176
8175,200951504
8176,146711832
8177,205793409
8178,231493001
8179,44946470
8180,228972514
8181,206599635
8182,168732483
8183,65220985
8184,157333988
8185,75001116
8186,188401469
8187,76560982
8188,89488150
8189,154956362
8190,171427260
8191,217779981
8192,303426048
8193,309228590
8194,88580612
8195,118988066
8196,60611062
8197,137610845
8198,203831787
8199,117724509
8200,165031107
8201,226778243
8202,232600639
8203,301568811
8204,262326400
8205,210170887
8206,88937470
8207,251087552
8208,80494893
8209,255333449
8210,41719717
8211,157885152
8212,198561746
8213,196231194
8214,86182317
8215,169054646
8216,57541240
8217,241462110
8218,306162738
8219,192075614
8220,228033247
8221,176563564
8222,51020486
8223,303010440
8224,143156437
8225,226261535
8226,140178954
8227,211363179
8228,240448703
8229,234459658
8230,250736247
8231,202863512
8232,176225382
8233,144071257
8234,32847394
8235,230235878
8236,18888504
8237,170693945
8238,153835752
8239,50797633
8240,251567913
8241,78551564
8242,5976642
8243,65533730
8244,280819916
8245,82866826
8246,196609297
8247,116876958
8248,92484390
8249,188509200
8250,202160057
8251,103624897
8252,231964178
8253,282998252
8254,119428254
8255,41566004
8256,299884217
8257,188340440
8258,197620904
8259,106816274
8260,56667587
8261,179912213
8262,181254402
8263,211920439
8264,184592379
8265,195594316
8266,123165817
8267,17878330
8268,90685977
8269,302684420
8270,210965509
8271,130452748
8272,205466848
8273,61772065
8274,126622399
8275,278505070
8276,281157668
8277,170188540
8278,163275488
8279,282358910
8280,40601456
8281,243522372
8282,90595186
8283,158005818
8284,74497511
8285,187463594
8286,62658713
8287,68704183
8288,46013902
8289,184836567
8290,126388107
8291,186040249
8292,54819677
8293,141493630
8294,157598403
8295,228865961
8296,19085114
8297,4897767
8298,96405427
8299,209258544
8300,32818456
8301,138695230
8302,153991478
8303,211710590
8304,195611290
8305,207633085
8306,215586007
8307,101656933
8308,40529387
8309,55120589
8310,228515687
8311,206350236
8312,262195804
8313,189459679
8314,217259835
8315,196047720
8316,8259307
8317,78874120
8318,106797321
8319,276239290
8320,195105416
8321,140499826
8322,240563783
8323,252217917
8324,41887439
8325,88410966
8326,155249913
8327,47063596
8328,172795625
8329,12144171
8330,131463112
8331,102866858
8332,144679568
8333,192742937
8334,101122584
8335,208038249
8336,192234242
8337,223589417
8338,192334796
8339,306375195
8340,46021731
8341,163922403
8342,82432677
8343,54291917
8344,147402762
8345,225110915
8346,294947971
8347,161772384
8348,130342360
8349,2184507
8350,242572214
8351,243559317
8352,240152561
8353,5600822
8354,198100987
8355,223774670
8356,169006311
8357,298232692
8358,154275055
8359,11970504
8360,207262142
8361,118180800
8362,247313879
8363,59081879
8364,140385853
8365,133990456
8366,246116211
8367,255214547
8368,210283973
8369,156379077
8370,302365287
8371,148932080
8372,183376463
8373,249381092
8374,179733218
8375,179429247
8376,210727350
8377,178893016
8378,250796304
8379,217441163
8380,182593878
8381,120853104
8382,308161513
8383,258363805
8384,152367732
8385,127208680
8386,246154528
8387,142215921
8388,111551727
8389,150871288
8390,115826231
8391,181819729
8392,84045371
8393,114092121
8394,125546624
8395,104358836
8396,143158466
8397,300345395
8398,66687732
8399,169250855
8400,167374754
8401,120852852
8402,184822872
8403,96504332
8404,114080968
8405,193740810
8406,174266284
8407,102295765
8408,144736559
8409,144835995
8410,243711507
8411,93259090
8412,94422408
8413,227752807
8414,39204929
8415,199051694
8416,70699101
8417,156002832
8418,309052991
8419,141774640
8420,124663731
8421,305676867
8422,146067806
8423,284019534
8424,40237093
8425,101655571
8426,247937621
8427,1135775
8428,264207808
8429,241862248
8430,56911639
8431,99713453
8432,183410435
8433,33518079
8434,65145468
8435,197786337
8436,90261045
8437,184563802
8438,203373557
8439,158601180
8440,135911271
8441,38731746
8442,207196616
8443,238657001
8444,305014808
8445,236721347
8446,230379327
8447,194327703
8448,113446397
8449,219823929
8450,77262863
8451,300187751
8452,182499490
8453,101774264
8454,306167161
8455,188629712
8456,174479803
8457,173133960
8458,79746085
8459,228043119
8460,308971716
8461,115632831
8462,132044394
8463,30221587
8464,86481908
8465,250577484
8466,196751756
8467,142552066
8468,182817377
8469,16645459
8470,40084096
8471,110369840
8472,45118807
8473,73195149
8474,163361275
8475,139806634
8476,129114153
8477,301555716
8478,144455775
8479,202427012
8480,282290070
8481,122486775
8482,98200791
8483,75331486
8484,224070533
8485,51051260
8486,180206904
8487,149365029
8488,143366704
8489,144880494
8490,137335407
8491,139343012
8492,100813586
8493,236496373
8494,63555332
8495,50032397
8496,77096978
8497,250861433
8498,180801118
8499,75600128
8500,188471612
8501,177395292
8502,172364852
8503,300708628
8504,250981937
8505,216535133
8506,210752982
8507,307631446
8508,270228600
8509,131406060
8510,69458130
8511,132300630
8512,83521481
8513,86041729
8514,285386664
8515,159724167
8516,149455125
8517,153556435
8518,249408651
8519,200912155
8520,183552117
8521,141918091
8522,58297398
8523,253218347
8524,206857830
8525,152851917
8526,289193172
8527,105028982
8528,58280709
8529,119365702
8530,245168247
8531,72613527
8532,181808796
8533,233069119
8534,299875252
8535,9245216
8536,184694766
8537,165356998
8538,211488557
8539,288651880
8540,248216340
8541,141707530
8542,249623287
8543,235185723
8544,168349102
8545,296840195
8546,103559489
8547,263021912
8548,242860986
8549,143289534
8550,134910543
8551,94698408
8552,73946533
8553,113496097
8554,183841616
8555,112199961
8556,286926470
8557,65895047
8558,201495555
8559,152133307
8560,71777065
8561,166124426
8562,138561124
8563,107346948
8564,10218563
8565,303311021
8566,163495807
8567,222600281
8568,128570709
8569,165851692
8570,301243329
8571,245708711
8572,217852939
8573,66680972
8574,147600704
8575,122782609
8576,254368479
8577,100719181
8578,48985770
8579,279391666
8580,10253354
8581,129339750
8582,52545855
8583,240429307
8584,138329382
8585,191817434
8586,102465357
8587,77387906
8588,134247395
8589,73597661
8590,209869297
8591,95037089
8592,299211913
8593,179152437
8594,118374482
8595,45811573
8596,199243806
8597,198878241
8598,64645022
8599,121865430
8600,30519870
8601,75438596
8602,252983257
8603,170201716
8604,64019582
8605,256863125
8606,57912466
8607,280539948
8608,87548320
8609,99303066
8610,125353580
8611,291478350
8612,190060278
8613,19668647
8614,130145396
8615,144845684
8616,252811208
8617,297730803
8618,138453978
8619,271073348
8620,147408505
8621,124776658
8622,288709050
8623,221961399
8624,197501773
8625,185272838
8626,92595907
8627,60828722
8628,113682800
8629,156787969
8630,7094039
8631,250457669
8632,148959028
8633,39899978
8634,81439192
8635,35388317
8636,220800650
8637,292881361
8638,129925351
8639,43936108
8640,191907008
8641,222679413
8642,170911456
8643,110843185
8644,110546460
8645,169653526
8646,257449387
8647,294091752
8648,265528868
8649,236419303
8650,205462875
8651,241141429
8652,262487872
8653,226535562
8654,289540058
8655,108943853
8656,180026080
8657,69942754
8658,17432212
8659,282731606
8660,172381385
8661,83090686
8662,234498398
8663,167901416
8664,183089914
8665,292167220
8666,188792404
8667,63678282
8668,202195289
8669,101339059
8670,213114902
8671,139456215
8672,169851136
8673,11149819
8674,186294113
8675,206012062
8676,97620507
8677,39052243
8678,61031710
8679,302482376
8680,75155353
8681,133328129
8682,123917008
8683,248910639
8684,60744461
8685,201169447
8686,138587718
8687,220048685
8688,91883012
8689,249962199
8690,124258418
8691,94334982
8692,122658341
8693,238959078
8694,31817706
8695,213834257
8696,138578560
8697,231505005
8698,187520593
8699,50700418
8700,176223416
8701,207747607
8702,114899424
8703,6656519
8704,224620377
8705,104704406
8706,215208719
8707,12169570
8708,201208624
8709,99520124
8710,183813172
8711,164318687
8712,91486768
8713,190615811
8714,186022495
8715,184987886
8716,208196373
8717,32126281
8718,27169419
8719,208798336
8720,207718097
8721,80918437
8722,31559824
8723,96556535
8724,293422780
8725,249858021
8726,116966965
8727,217795493
8728,121248758
8729,168094655
8730,288121778
8731,159835968
8732,48175931
8733,117238061
8734,136789010
8735,7527129
8736,68418219
8737,217289550
8738,99475738
8739,184821296
8740,143153541
8741,221961243
8742,156286815
8743,134322141
8744,85546706
8745,171611544
8746,20363006
8747,110478743
8748,66725148
8749,225925331
8750,170177311
8751,287713950
8752,62514874
8753,99200665
8754,169344872
8755,15495423
8756,305580641
8757,149710944
8758,158324196
8759,117106617
8760,216515551
8761,130475480
8762,243020996
8763,94708312
8764,172901122
8765,193279119
8766,152821827
8767,193131260
8768,163235405
8769,246754757
8770,182229935
8771,297620161
8772,256109019
8773,295268274
8774,252728747
8775,204343807
8776,150305902
8777,143877335
8778,113268833
8779,109205612
8780,136219907
8781,254201131
8782,61495434
8783,229363165
8784,252369207
8785,133033659
8786,205285563
8787,248266820
8788,59155360
8789,27633355
8790,176894177
8791,199779448
8792,253690596
8793,127987714
8794,308101403
8795,302545663
8796,299256191
8797,155082814
8798,90265311
8799,188773446
8800,99701966
8801,54310644
8802,203838394
8803,109598076
8804,6252885
8805,131613117
8806,183771438
8807,126425648
8808,197822805
8809,57451291
8810,37706629
8811,195815964
8812,85041261
8813,196578463
8814,134213189
8815,83482045
8816,204245029
8817,203123715
8818,90944420
8819,170989668
8820,118693656
8821,44545959
8822,109165920
8823,184648711
8824,156763142
8825,191603262
8826,161671285
8827,303129589
8828,141513178
8829,220012683
8830,273402148
8831,74859759
8832,99285372
8833,51688538
8834,100607499
8835,118189718
8836,203650036
8837,99906508
8838,140282974
8839,141288012
8840,199288821
8841,127117386
8842,239606395
8843,259436224
8844,236779629
8845,117552823
8846,155119411
8847,193025628
8848,239919157
8849,176854876
8850,79316774
8851,308305300
8852,102799966
8853,105243827
8854,190598972
8855,266132196
8856,151129695
8857,94670160
8858,254966557
8859,208189013
8860,16710264
8861,242493288
8862,180208550
8863,268845100
8864,80859196
8865,118971362
8866,53231205
8867,297262910
8868,163681731
8869,258531019
8870,185929621
8871,48334326
8872,162258000
8873,122117051
8874,173102243
8875,39935274
8876,205983773
8877,133217805
8878,118437205
8879,287336000
8880,110412872
8881,163815861
8882,194969717
8883,12312878
8884,177054406
8885,234621077
8886,295931804
8887,166841848
8888,75240572
8889,66508737
8890,101878879
8891,221443125
8892,91952768
8893,11952990
8894,173644000
8895,159012617
8896,181597796
8897,117044529
8898,108878910
8899,5387470
8900,202139066
8901,188727235
8902,81865111
8903,253521545
8904,139115643
8905,240145967
8906,93263468
8907,113729479
8908,41559627
8909,143339438
8910,174654947
8911,33778112
8912,238012371
8913,302563555
8914,116580688
8915,186096460
8916,189929581
8917,107359794
8918,294620986
8919,133553031
8920,182922389
8921,159411437
8922,52192778
8923,137022689
8924,22283916
8925,141721441
8926,159888236
8927,136493411
8928,195430485
8929,213560822
8930,215776525
8931,259931116
8932,12858799
8933,279157418
8934,128342186
8935,140527332
8936,34384042
8937,55739825
8938,177998646
8939,273539240
8940,105507326
8941,296088638
8942,120181402
8943,16154372
8944,185526289
8945,46115507
8946,148288759
8947,165264315
8948,40130306
8949,233428283
8950,160364257
8951,301201297
8952,65350586
8953,28116270
8954,232048969
8955,158277459
8956,135485250
8957,255539801
8958,193083287
8959,73481131
8960,301063073
8961,135503830
8962,242065391
8963,164695293
8964,6979578
8965,161076041
8966,93126933
8967,259454041
8968,71162182
8969,164319839
8970,237879937
8971,67349307
8972,146900719
8973,60115727
8974,9365873
8975,155624237
8976,296458459
8977,72941852
8978,194820693
8979,133048797
8980,271279768
8981,222397825
8982,58121946
8983,277967574
8984,303665569
8985,225547899
8986,210896662
8987,7955670
8988,137588230
8989,231122258
8990,85134273
8991,240749915
8992,75377823
8993,208002927
8994,184155452
8995,179895639
8996,259591984
8997,308638385
8998,283264914
8999,172518437
9000,133268317
9001,167985276
9002,203058502
9003,67191748
9004,90104676
9005,216158727
9006,148322156
9007,1072465
9008,138691112
9009,207077290
9010,208955921
9011,128287411
9012,167919935
9013,117488479
9014,294256282
9015,95380196
9016,189929692
9017,127797363
9018,52255266
9019,150974633
9020,162421622
9021,198799464
9022,107324790
9023,168726386
9024,64514291
9025,211310294
9026,108511499
9027,173717751
9028,223829418
9029,216500614
9030,308238255
9031,194305157
9032,120421832
9033,180922178
9034,178114805
9035,109660238
9036,191731084
9037,19422331
9038,168791218
9039,179802416
9040,134225377
9041,174445146
9042,297554632
9043,142602286
9044,181897693
9045,212491485
9046,138690776
9047,45066450
9048,217554887
9049,106259770
9050,303832667
9051,262894372
9052,215708631
9053,243065024
9054,49770308
9055,29750135
9056,300237358
9057,126883374
9058,107307955
9059,177488743
9060,201768926
9061,166478332
9062,114000267
9063,309058572
9064,119626898
9065,206560172
9066,29491264
9067,176677454
9068,179022513
9069,237581229
9070,290081808
9071,95363375
9072,188450158
9073,192949772
9074,143788323
9075,51293702
9076,153819708
9077,39798081
9078,104038561
9079,218785457
9080,61834736
9081,208900216
9082,299980746
9083,24334631
9084,159841516
9085,10934310
9086,166564620
9087,198850929
9088,39361297
9089,275437638
9090,189072890
9091,268589228
9092,219414811
9093,184599047
9094,304107339
9095,298466854
9096,186312592
9097,303789257
9098,58640737
9099,102834895
9100,107028289
9101,285055272
9102,50852108
9103,135951168
9104,63020970
9105,100322840
9106,191802069
9107,277239386
9108,189794919
9109,201265166
9110,209608167
9111,250231163
9112,89255174
9113,84156493
9114,119949344
9115,50095094
9116,186611336
9117,215413462
9118,200669964
9119,50811344
9120,176551599
9121,175963070
9122,303789064
9123,55837871
9124,168753571
9125,242713376
9126,185743629
9127,248254297
9128,280096578
9129,109715095
9130,295479473
9131,237848513
9132,50305489
9133,193923021
9134,146022542
9135,57500988
9136,245323483
9137,148476467
9138,103890656
9139,130470206
9140,139774658
9141,192531211
9142,308362795
9143,187945671
9144,201895745
9145,175836974
9146,103411746
9147,47693543
9148,280832360
9149,176796706
9150,270787620
9151,63671946
9152,202298227
9153,57530892
9154,191988742
9155,265337884
9156,47031455
9157,77566707
9158,211159862
9159,153841049
9160,217472465
9161,63098418
9162,249735744
9163,75115020
9164,187262547
9165,83975567
9166,262317184
9167,14465359
9168,157899889
9169,202664112
9170,163308692
9171,130057540
9172,63441290
9173,186145192
9174,175290236
9175,131963274
9176,216799865
9177,214184795
9178,207347046
9179,72519264
9180,75548930
9181,98269934
9182,293527273
9183,245621941
9184,304265629
9185,50426766
9186,39970405
9187,165480423
9188,40964799
9189,266845800
9190,87694960
9191,304912866
9192,215409870
9193,295204318
9194,141640819
9195,185480581
9196,25966326
9197,155003926
9198,189262327
9199,217728407
9200,124991843
9201,302883346
9202,199046946
9203,294759066
9204,301099545
9205,194672513
9206,292332406
9207,161623464
9208,158136134
9209,187653547
9210,241065891
9211,160653177
9212,243587325
9213,67579257
9214,293042025
9215,165994303
9216,197550099
9217,218918267
9218,61628602
9219,162652854
9220,163415496
9221,135812174
9222,58013959
9223,77950242
9224,144626100
9225,547685
9226,28898493
9227,125848824
9228,129240163
9229,50655415
9230,241776037
9231,210903599
9232,68935496
9233,116409449
9234,252918139
9235,121348667
9236,174696597
9237,309138595
9238,251956525
9239,181158622
9240,170472320
9241,201397220
9242,237159970
9243,47288156
9244,142844201
9245,158561350
9246,307915393
9247,45507376
9248,57695896
9249,59825286
9250,250585628
9251,303315809
9252,96515834
9253,245057860
9254,169529166
9255,36581507
9256,81392790
9257,61216865
9258,94428876
9259,62418323
9260,113321644
9261,74997600
9262,206194501
9263,170178539
9264,128236624
9265,39459129
9266,285882402
9267,70489471
9268,129522238
9269,69805535
9270,107967382
9271,42542226
9272,252083412
9273,252895155
9274,71583368
9275,165216496
9276,247531299
9277,95279056
9278,109763455
9279,238821887
9280,61439397
9281,31241223
9282,209917929
9283,56436989
9284,33279432
9285,243398647
9286,200821590
9287,230924351
9288,38293596
9289,181002117
9290,126345126
9291,236042442
9292,188056897
9293,45030250
9294,308202228
9295,231042734
9296,78309377
9297,176735399
9298,176761800
9299,284475590
9300,137588719
9301,176177828
9302,83578325
9303,91467286
9304,71611112
9305,166228529
9306,161816812
9307,214662737
9308,169225463
9309,160791508
9310,73495968
9311,44010163
9312,274048748
9313,37766583
9314,150746659
9315,82898860
9316,240476338
9317,61070572
9318,192503967
9319,228475217
9320,229568457
9321,291070006
9322,79050738
9323,145534973
9324,110776325
9325,181000177
9326,123904490
9327,29706146
9328,146108388
9329,176411103
9330,215290585
9331,159389512
9332,161641723
9333,170912768
9334,281864662
9335,187085206
9336,224928927
9337,158974308
9338,115242203
9339,176354321
9340,81170946
9341,176306969
9342,33098857
9343,186766395
9344,44314169
9345,96001430
9346,296656295
9347,154787874
9348,18149166
9349,181344998
9350,175948419
9351,268411140
9352,182326985
9353,82268005
9354,79243080
9355,189801489
9356,213775315
9357,195607832
9358,128817246
9359,140725417
9360,278021986
9361,209772097
9362,166656680
9363,138406331
9364,5220782
9365,253813925
9366,257044655
9367,215589538
9368,63122679
9369,79869158
9370,94195027
9371,219339286
9372,204381357
9373,211180419
9374,306839937
9375,167741133
9376,95545167
9377,78690485
9378,208251718
9379,80522069
9380,114758044
9381,214010366
9382,183619588
9383,86016715
9384,83681553
9385,186011357
9386,164733781
9387,196586255
9388,293587092
9389,164643993
9390,139389564
9391,260149777
9392,294079146
9393,130882834
9394,168365851
9395,221775355
9396,111422562
9397,266659008
9398,3347312
9399,154425908
9400,184519153
9401,258895899
9402,179938717
9403,141569027
9404,205919571
9405,84585204
9406,39061760
9407,71888942
9408,280969114
9409,30739537
9410,210212891
9411,76032287
9412,182589428
9413,21590667
9414,103604903
9415,58298928
9416,153148942
9417,224940599
9418,60324268
9419,24858005
9420,212369949
9421,298715051
9422,14507290
9423,99802512
9424,227727537
9425,160806303
9426,258553583
9427,144900175
9428,152945749
9429,153281729
9430,285862168
9431,182038346
9432,212082446
9433,188026674
9434,210411109
9435,188366796
9436,99575517
9437,83497449
9438,139016142
9439,218317467
9440,150793375
9441,93212858
9442,202174504
9443,50818751
9444,162086115
9445,65315657
9446,219822826
9447,115784259
9448,74021124
9449,240482294
9450,198621754
9451,118301896
9452,292989657
9453,236188947
9454,308925132
9455,125595162
9456,82156706
9457,30434868
9458,192822732
9459,28041586
9460,176414861
9461,12673872
9462,59925638
9463,244758115
9464,75997012
9465,209025362
9466,185247516
9467,220733923
9468,262445620
9469,115311682
9470,97551807
9471,298272852
9472,133680143
9473,106247569
9474,68414134
9475,112700700
9476,11807754
9477,301656813
9478,189692974
9479,59784301
9480,70525721
9481,150326378
9482,239661767
9483,68200610
9484,131465743
9485,284526944
9486,180501401
9487,205439135
9488,280955228
9489,58905429
9490,162894582
9491,138725344
9492,120113754
9493,119430691
9494,37343172
9495,84706664
9496,84293720
9497,187545648
9498,132927208
9499,54999247
9500,49627054
9501,295387869
9502,263470824
9503,51822361
9504,206655674
9505,79372485
9506,255748761
9507,76046711
9508,250549171
9509,247065555
9510,236068797
9511,134078373
9512,237173035
9513,149931915
9514,205392512
9515,115567288
9516,137475392
9517,73862588
9518,118721220
9519,96741968
9520,189177145
9521,157193017
9522,125016435
9523,81128865
9524,66748534
9525,117601858
9526,6439568
9527,188665937
9528,91863842
9529,155153886
9530,283710888
9531,42017429
9532,94607216
9533,212502033
9534,150135487
9535,144103384
9536,117097969
9537,179267280
9538,80735594
9539,207316620
9540,60608576
9541,167343650
9542,26762388
9543,207982884
9544,196677424
9545,102543268
9546,269034196
9547,212806127
9548,133517515
9549,114030647
9550,227676589
9551,301915080
9552,143669656
9553,107160281
9554,135156563
9555,129634406
9556,74290096
9557,128681412
9558,164761364
9559,74161385
9560,258390409
9561,151470260
9562,7736384
9563,301004831
9564,95071167
9565,102606653
9566,122094388
9567,295613222
9568,143629070
9569,309554670
9570,211075077
9571,115019075
9572,160162882
9573,90851951
9574,186517004
9575,164583377
9576,73453691
9577,211180125
9578,62478196
9579,30583864
9580,90534290
9581,296444878
9582,230405922
9583,148246305
9584,151353081
9585,213793062
9586,222406897
9587,114324869
9588,201987165
9589,172452539
9590,201991644
9591,169953184
9592,16574348
9593,183804269
9594,252352661
9595,119239620
9596,294931250
9597,308378702
9598,189377245
9599,168985094
9600,297536213
9601,97474440
9602,202675529
9603,276234796
9604,208664547
9605,299797806
9606,45970552
9607,270303324
9608,71498571
9609,178605069
9610,185613296
9611,90571509
9612,215491946
9613,37565781
9614,81591317
9615,9209946
9616,148362155
9617,81678279
9618,155032068
9619,26037697
9620,54212914
9621,266736356
9622,201793161
9623,166590150
9624,198081354
9625,118544165
9626,43160799
9627,176445735
9628,50206331
9629,58434367
9630,206536991
9631,22045474
9632,171830903
9633,233421657
9634,25539892
9635,287270696
9636,298402690
9637,236427707
9638,90153776
9639,11024186
9640,202011768
9641,134847173
9642,110934550
9643,79942253
9644,202014107
9645,76404223
9646,159034250
9647,82961224
9648,126191291
9649,235874009
9650,221657386
9651,187655755
9652,35937951
9653,97843739
9654,122083909
9655,153017703
9656,93221431
9657,67729721
9658,241200505
9659,91035793
9660,168035720
9661,150909485
9662,3747293
9663,197275508
9664,47271668
9665,258248895
9666,246839897
9667,281535206
9668,183801719
9669,245775672
9670,207036748
9671,65447941
9672,183241744
9673,150794152
9674,71280014
9675,19925584
9676,55635404
9677,256896099
9678,96149161
9679,112849197
9680,217109977
9681,35394734
9682,255211217
9683,90815028
9684,187062190
9685,283473778
9686,78086463
9687,166084307
9688,78053539
9689,177424474
9690,205240425
9691,68963476
9692,300669819
9693,100944287
9694,187357674
9695,224355955
9696,168087108
9697,103638409
9698,57918339
9699,107554143
9700,70040501
9701,153028703
9702,82536970
9703,871990
9704,109173829
9705,174709157
9706,102263723
9707,140488802
9708,211264421
9709,193092714
9710,263079356
9711,273021336
9712,103848468
9713,271454872
9714,106578843
9715,191692022
9716,58350807
9717,279668062
9718,243998409
9719,215253129
9720,178156640
9721,189398521
9722,202706694
9723,106004548
9724,305417173
9725,239928300
9726,69005851
9727,243921660
9728,68673468
9729,206266308
9730,169798907
9731,303962685
9732,202329485
9733,205340007
9734,191670145
9735,298504348
9736,93108463
9737,148619573
9738,69954842
9739,156373246
9740,213988015
9741,166267643
9742,83599495
9743,303128637
9744,119103675
9745,233000303
9746,183306243
9747,199426613
9748,136397050
9749,242506053
9750,102836023
9751,98818460
9752,258845881
9753,104011576
9754,201480718
9755,124428084
9756,199307633
9757,145117004
9758,155114757
9759,72387826
9760,94851051
9761,19430377
9762,148400139
9763,87040683
9764,176696720
9765,100942835
9766,54934705
9767,38317154
9768,177625788
9769,125276746
9770,125559963
9771,164961511
9772,296188061
9773,307269300
9774,196171763
9775,103911620
9776,10608804
9777,182469805
9778,187264965
9779,184661457
9780,225706303
9781,154220574
9782,17821133
9783,196799100
9784,24889631
9785,16421440
9786,43607599
9787,159190291
9788,134471670
9789,91303257
9790,128025016
9791,10854426
9792,223646498
9793,107984181
9794,295626029
9795,187492337
9796,61990738
9797,66573111
9798,296371794
9799,243964103
9800,302708380
9801,219732733
9802,208246168
9803,154895569
9804,138482130
9805,191396022
9806,186001638
9807,179377677
9808,247195205
9809,86611736
9810,20930269
9811,185238837
9812,147147106
9813,252363833
9814,112084902
9815,181701327
9816,270059336
9817,151998898
9818,146092736
9819,42492910
9820,137409673
9821,169353938
9822,299561228
9823,70739775
9824,120952837
9825,251267603
9826,221694858
9827,51382080
9828,189658710
9829,54990424
9830,268578780
9831,192598347
9832,167439688
9833,136345897
9834,233637211
9835,31849177
9836,167952671
9837,159800136
9838,127788996
9839,206982761
9840,142489812
9841,275875486
9842,177682182
9843,247781557
9844,91687359
9845,158813353
9846,173649791
9847,191169296
9848,138919253
9849,218580878
9850,167632411
9851,167013460
9852,176322943
9853,191566590
9854,255178947
9855,133231400
9856,22470137
9857,136563996
9858,109373866
9859,189225514
9860,948368
9861,206684643
9862,284372650
9863,286222836
9864,250369736
9865,185517910
9866,114937057
9867,234931110
9868,213188895
9869,178465090
9870,171066425
9871,239076426
9872,55352649
9873,179214937
9874,186070645
9875,117663927
9876,241004229
9877,112192991
9878,119625118
9879,193840893
9880,250843033
9881,101507558
9882,117022366
9883,173273313
9884,238150726
9885,205058166
9886,214412158
9887,275518260
9888,115990965
9889,181106616
9890,161366228
9891,178964139
9892,27944300
9893,196707355
9894,115494980
9895,100096071
9896,276285300
9897,30239820
9898,49832324
9899,145260456
9900,125369057
9901,252308089
9902,297143782
9903,204443543
9904,204208122
9905,78600311
9906,73407067
9907,39324546
9908,132258726
9909,254101561
9910,162661783
9911,64319625
9912,59087317
9913,145872177
9914,144854157
9915,28939171
9916,128593044
9917,252645851
9918,75134679
9919,257319909
9920,174226719
9921,96784845
9922,182734697
9923,298178235
9924,246342023
9925,196595568
9926,302111387
9927,103908321
9928,188681523
9929,264929200
9930,69953893
9931,90790453
9932,100208126
9933,149840320
9934,164097534
9935,77980915
9936,115671217
9937,56416303
9938,128995325
9939,186207856
9940,79111585
9941,127948452
9942,137334839
9943,297099122
9944,108315158
9945,250642069
9946,241091767
9947,210623902
9948,200673341
9949,104151931
9950,105503045
9951,157070205
9952,50229934
9953,181921701
9954,131334429
9955,161085459
9956,257064839
9957,48756018
9958,63263519
9959,117066456
9960,202465473
9961,99157622
9962,134641355
9963,212166635
9964,299991818
9965,26027937
9966,92436417
9967,75668947
9968,47887890
9969,116482142
9970,58182267
9971,275764806
9972,150102806
9973,298822624
9974,214309931
9975,252099721
9976,240149426
9977,121573188
9978,41847338
9979,169919297
9980,256021017
9981,291819440
9982,102219798
9983,70327507
9984,246471439
9985,87740541
9986,155052784
9987,168802795
9988,220918911
9989,195968966
9990,33755449
9991,104830836
9992,87403553
9993,239659002
9994,174674290
9995,212134578
9996,237721133
9997,138202190
9998,276101470
9999,249004649
10000,301230271
10001,190568643
10002,165644384
10003,29081256
10004,42669917
10005,27579751
10006,204297995
10007,213321209
10008,174633348
10009,126963965
10010,77214425
10011,169469049
10012,129177552
10013,58289184
10014,230625129
10015,142215487
10016,185518356
10017,95996939
10018,140580839
10019,259050705
10020,242473079
10021,155794117
10022,214658749
10023,44370809
10024,105022811
10025,128329207
10026,167738438
10027,19094181
10028,37294596
10029,209043288
10030,248236617
10031,83758973
10032,155342268
10033,123939009
10034,99500959
10035,81834184
10036,147498227
10037,159374866
10038,88271258
10039,301477644
10040,143343409
10041,46916822
10042,236374587
10043,188448131
10044,116955153
10045,207009485
10046,95177433
10047,298592139
10048,187999074
10049,231406506
10050,196089915
10051,161654643
10052,37911248
10053,79049613
10054,244100151
10055,173799068
10056,173791228
10057,185903029
10058,59866729
10059,135147743
10060,177804968
10061,96577636
10062,189918261
10063,89559973
10064,92030685
10065,306042038
10066,121999719
10067,217259714
10068,122021564
10069,143590545
10070,93478035
10071,181628052
10072,29730534
10073,307688442
10074,61902414
10075,85256089
10076,94299484
10077,119362603
10078,133215334
10079,73457750
10080,129162036
10081,35045250
10082,243324816
10083,189186839
10084,219328771
10085,174341713
10086,151943497
10087,85458882
10088,82263745
10089,159398853
10090,181252150
10091,154940708
10092,177095896
10093,238727693
10094,166288511
10095,113570611
10096,256920108
10097,144387163
10098,299315042
10099,112504953
10100,150362399
10101,174907851
10102,245314153
10103,193671011
10104,284897470
10105,126877285
10106,302472242
10107,194111617
10108,50275189
10109,120606442
10110,237852834
10111,75465639
10112,141892155
10113,86943254
10114,239397486
10115,81574839
10116,102111851
10117,189246258
10118,84560845
10119,117883499
10120,75598925
10121,239305859
10122,169902951
10123,205897821
10124,82847127
10125,163972488
10126,100894366
10127,139901528
10128,54444464
10129,218779858
10130,241770928
10131,131407045
10132,166136937
10133,201443705
10134,57770056
10135,187056940
10136,214018797
10137,249126165
10138,248243108
10139,83962500
